x1,x2,y
1.3228999947135023,6.835343361889658,0.0
3.4098374663355164,5.6917253663786305,0.0
-1.3441639093012538,8.418752203634178,0.0
-4.020436246541445,1.5166265038974847,0.0
-2.946903812291272,6.0363337862013315,0.0
0.2743877100303694,6.217553031184017,1.0
-0.39555308760522156,0.09954267569232678,0.0
2.4806394658527076,-1.7077771028528992,1.0
-6.051526849773979,4.440858375476119,0.0
0.2561964261327718,0.1831202378378824,1.0
-1.28834187337121,1.8628657417094119,0.0
-1.8037785311201548,5.399924492878528,0.0
-3.5531593971108837,8.381979076643011,0.0
-0.4264402330174652,6.94600588190506,0.0
-0.35110979775534024,8.352234480264084,0.0
6.733575018816793,1.9990391193727548,1.0
-1.0119049381562741,6.928755540431385,0.0
1.5317663065131868,2.884007893203534,1.0
4.383480290584125,3.020358931971962,1.0
-4.5750639337724515,4.9992961537719705,0.0
-3.3526426195829715,3.734112124471125,0.0
2.8801706226400925,1.018065843924853,1.0
-2.4525344061396,4.042995622439619,0.0
-0.5628718132013275,6.5751011866892215,0.0
-5.131257389191707,4.67855050111423,0.0
1.7996337922208623,-0.24591749467671675,1.0
1.68851903963115,-2.1328731129417577,1.0
3.8802389607444385,2.5574486151310656,1.0
3.4294879884796217,2.9231699755437077,1.0
5.947798437601655,3.384761907183383,1.0
4.464088476119099,0.5867385170617982,1.0
1.106530548541292,1.1912701904361724,1.0
0.0026132391688433176,0.8377714518158658,1.0
-1.9162408946212652,11.307565980573209,0.0
1.1538415115844294,5.539095381440408,0.0
-3.9318300566791557,5.713324102207125,0.0
2.433869017873585,-0.6424160270441761,1.0
-1.4784854967709828,-0.2240003401952624,1.0
-2.9546606154726023,5.08777730700167,0.0
2.6934332272421035,6.425729886981434,0.0
-2.7588653420998672,9.137838525371507,0.0
-1.8680691015335513,2.622802653205438,0.0
-1.0369811409309468,3.759624687934492,0.0
-0.4443888880393876,3.5444373630583703,0.0
7.794446751158231,-1.0341608714175128,1.0
-1.4473530850616354,5.36002300114077,0.0
0.77671574445912,7.897743135526219,0.0
0.494022838821209,1.5277313159253032,1.0
-0.7324398240144866,-0.3920322456002773,0.0
-7.803961571750736,6.5618993250372215,0.0
7.702895561892942,-0.9317840652497578,1.0
1.2198282013715913,1.3134362851855943,1.0
7.679799641427365,2.5713823977653942,1.0
-0.8216464968984201,5.470436513421253,0.0
-4.950903787444943,2.70753254311239,0.0
0.7229810560812422,2.233674427112314,0.0
4.500741009915746,1.4449398563162454,1.0
-3.009731546219756,3.687987697604741,0.0
-1.3413782357894835,1.5854479700503314,0.0
0.05025510251586901,5.2496047471821266,0.0
-0.5142981188649349,5.159781244548885,0.0
7.625329910645634,3.5677479933482332,1.0
5.22784879850145,1.0121674945193335,1.0
2.252386965813873,1.0025154071184594,0.0
2.8175886570477258,-0.5139573509266206,1.0
5.514101657585113,-0.49234363011920884,1.0
2.289322485996764,-1.256551086744213,1.0
-2.4131430435575307,3.3428186801735196,0.0
-1.241815169920223,3.9206752306612933,0.0
-2.5789993209439723,5.790311646882552,0.0
-3.4642424020292077,4.8914558289629815,0.0
-3.2127320423669676,3.7019892735849727,0.0
-1.0251968701876193,-0.46177922240307034,0.0
3.3522680538031118,-0.42272654003957133,1.0
0.591567638462151,4.935563767074088,0.0
1.0339064827288102,5.329020838248373,0.0
3.5824076155651934,3.1509728273956696,1.0
-5.566893392808957,3.10142424099673,0.0
-0.9806435994375547,5.56523175660625,1.0
-2.406195738925844,7.149948629646451,0.0
2.3812148537614073,2.23158057008399,1.0
-1.124234001778677,-1.357977757817441,1.0
-0.36013041065566687,5.909104380019747,0.0
-1.4346241154772097,7.015975308829222,0.0
-1.657813090691398,5.517270206135508,0.0
8.106585834797823,-3.681578139509005,1.0
2.273656578133076,0.2649382446700213,1.0
1.6024582247611763,6.386975645816097,0.0
0.5238288649829607,0.4529669626907479,1.0
0.4221077642298058,1.3625693081608852,1.0
2.40952311077751,3.9427023128828225,0.0
-0.6859489750160516,7.774999949805232,0.0
-4.793025666652411,3.455529757185764,0.0
-0.3505087489072897,2.894343677586351,0.0
4.568939106697178,1.7548336441618893,1.0
-4.2328575545329965,6.148527085683736,0.0
